"","Estimate","Est.Error","Q2.5","Q5","Q10","Q90","Q95","Q97.5"
"b_slp371",0.267228181570919,0.278045225051305,-0.255922823683874,-0.177981451185632,-0.094187740668679,0.633288691965502,0.718212385939026,0.801898733402308
"b_slp372",0.294359011209753,0.284715047370673,-0.244740114195263,-0.173763561969332,-0.0677914899379257,0.658924269849213,0.776556110099092,0.8534043082469
"b_slp373",0.374537424777002,0.300370033533348,-0.215427658062145,-0.106754348374336,0.00389169783869338,0.754253974724713,0.882097372768876,0.959979593767195
"b_slp374",0.40496078347078,0.314448464172242,-0.221951271571164,-0.111796306687637,0.000612805667109944,0.804263905167891,0.926660005046299,1.02219910976239
"b_slp375",0.426247146244953,0.314727439965279,-0.211560477651141,-0.104426435647374,0.0182090718359855,0.821746784512929,0.920176694647129,1.01327055257465
"b_slp376",0.451683789867092,0.317466139980273,-0.16698541851378,-0.0696539706533396,0.0591778367182478,0.839090315013848,0.986114490840798,1.078372142853
"b_slp377",0.499340904146896,0.342176341592357,-0.192587783124869,-0.0752396614730625,0.0611747623461032,0.931182163434012,1.04528750980893,1.14252932811865
"b_slp378",0.791920204069514,0.41848054243797,0.0193440775115007,0.116637306415828,0.250588866942241,1.33989820116512,1.49013628395692,1.60987237148497
"b_slp379",0.834751522830513,0.503258950545461,-0.123168745728011,0.0401936473225958,0.222467195460377,1.47418435202383,1.70166624107573,1.90667479836045
"b_slp380",0.223857111654377,0.580057529292231,-0.95035290720159,-0.728467879781913,-0.496312336739874,0.927507882542031,1.17616684448755,1.40564511049451
"b_slp381",-0.104770201236914,0.504054057835317,-1.10692464177849,-0.93072001440866,-0.741128902058542,0.549589272981298,0.713280453839836,0.87469082998849
"b_slp382",-0.0727519898844456,0.422434404518906,-0.93405768109159,-0.78697940238055,-0.62513129148489,0.458639222381717,0.591745048297263,0.710659951239153
"b_slp383",-0.0194650453744499,0.373285944418138,-0.768393968406419,-0.645748567298854,-0.484571986559976,0.457335222439924,0.581785499975063,0.715005604935704
"b_slp384",-0.0300626376216504,0.342079762931386,-0.685173388450064,-0.590399302082134,-0.467931236029458,0.419579023159092,0.526094424483538,0.605667621224328
"b_slp385",-0.0117637859572687,0.327567412045664,-0.633946745208251,-0.549716177647928,-0.431268840981071,0.401026298209265,0.534493211853727,0.641271116842532
"b_slp386",-0.00330144120274692,0.316899871111268,-0.608508319406699,-0.527591835877813,-0.410148943023816,0.389952881548444,0.521417645035906,0.62773188377944
"b_slp387",0.0433377561815825,0.3089422502228,-0.583730662248627,-0.493148878156338,-0.347015737991739,0.42810301610197,0.550232096171828,0.636124780272694
"b_slp388",0.0852301695412938,0.295478288077705,-0.506394353665771,-0.411188537089455,-0.297761875097444,0.457261741029132,0.568976736026262,0.67346816645712
"b_slp389",0.143338235809095,0.30010026239215,-0.471432950796779,-0.346965409720672,-0.233153900611547,0.524346735052267,0.634483365702442,0.726314357974691
"b_slp390",0.158080205259611,0.275145979787712,-0.385120380517212,-0.312342158798786,-0.204254540984703,0.501780986380847,0.60581008644407,0.684412136935291
"b_slp391",0.192091172659146,0.276642730062985,-0.340964922983492,-0.255201844589318,-0.163195377802793,0.55034872875773,0.64594585618794,0.753519319982366
"b_slp392",0.238728318708827,0.277898773577,-0.298484752495462,-0.210427807994453,-0.109335712319883,0.585929944946088,0.698920926086646,0.778294734058889
"b_slp393",0.281027865294974,0.301817144916628,-0.306377624640438,-0.236838891157045,-0.110554239454529,0.680667317069443,0.778658178606026,0.849478951131287
"b_slp394",0.366709712051509,0.300848205666695,-0.22181524527572,-0.122122158632257,-0.014730235452328,0.76263541014712,0.871816694854603,0.957734004425094
"b_slp395",0.394436567044258,0.311036700522942,-0.190241528826311,-0.113693116784815,-3.25647222011863e-05,0.795522714465455,0.908007182740295,1.02027639560514
"b_slp396",0.441461280780414,0.313162859620926,-0.153074248628116,-0.0674540720705613,0.0401503561126143,0.831890678882824,0.951107473121164,1.06175037727533
"b_slp397",0.443044723106614,0.32282098249277,-0.183957289376691,-0.0883116113324837,0.0361126257032243,0.84770431984218,0.978349783414171,1.0931222543274
"b_slp398",0.499340904146896,0.342176341592357,-0.192587783124869,-0.0752396614730625,0.0611747623461032,0.931182163434012,1.04528750980893,1.14252932811865
"b_slp399",0.614927435425698,0.534568723208097,-0.460147611897536,-0.245092455158784,-0.0450255777146253,1.28915513393978,1.49451833654199,1.68618944500227
"b_slp400",-0.0100916893517038,0.628569552595076,-1.22012850779465,-1.03454401401659,-0.80063551961849,0.774953527649614,1.01561013849745,1.23457708499289
"b_slp401",-0.568602575132317,0.564423269860182,-1.64639301924398,-1.49857444019338,-1.27301238665921,0.176236891729421,0.400087868550021,0.535782691047579
"b_slp402",-0.428542342782455,0.49424980562627,-1.40266161280155,-1.25562508621607,-1.05364701093285,0.19973697765283,0.395794112034976,0.551553504133659
"b_slp403",-0.100590095213618,0.427637838607744,-0.962207743540833,-0.787739208371839,-0.628407338354733,0.456351765621708,0.601155410330899,0.728028490390928
"b_slp404",-0.0069090159022694,0.403592192317944,-0.804924241886311,-0.662904962352367,-0.524686528862578,0.510194429489793,0.661801045868529,0.781087589568614
"b_slp405",-0.0328256095055739,0.356282501174587,-0.729183850354612,-0.626605456073598,-0.492686403129277,0.411426724928603,0.550940809824154,0.677053295778939
"b_slp406",-0.01436942351871,0.337421410899299,-0.695521272049077,-0.556950026042407,-0.440222231295848,0.409247550681655,0.521723455873859,0.637483147984011
"b_slp407",0.0214607035851122,0.320330396229087,-0.609727528951392,-0.485539192333326,-0.389234832908588,0.432346688608681,0.543586460231678,0.646752632412381
"b_slp408",0.0554488177173227,0.309500026387906,-0.543557309258671,-0.445425514447953,-0.331423157932874,0.448399501900635,0.589663119731278,0.690545323294199
"b_slp409",0.0409148578782388,0.291207651597052,-0.540602647636239,-0.443721274368873,-0.332646669661454,0.417747360364775,0.527163755293984,0.607555765095594
"b_slp410",0.129607235131831,0.317174298887887,-0.486980800712248,-0.388621437561769,-0.273392295715641,0.535266107612574,0.664882439235723,0.762060782359222
"b_slp411",0.168873488441502,0.279169942411293,-0.400210225214174,-0.296163164025437,-0.194274330032919,0.507737294305473,0.627199741364296,0.725513682187145
"b_slp412",0.157685189534197,0.285168944424676,-0.371241731478808,-0.289783997468368,-0.203224004079337,0.535771850029774,0.656992812374012,0.737560738443937
"b_slp413",0.208543477420003,0.305600560119875,-0.394015959746361,-0.306063806735012,-0.187404339659082,0.590195150522354,0.706230463316896,0.809587040006508
"b_slp414",0.255894433964739,0.284992010154634,-0.289010356343067,-0.187180088753047,-0.103079251397097,0.618246332410142,0.714294086374605,0.829352920533859
"b_slp415",0.350763125608925,0.299798762230847,-0.246039121632894,-0.144283915083452,-0.0217541761529334,0.730654400707263,0.864869500500659,0.95122004590283
"b_slp416",0.429055837798159,0.301974546630297,-0.163336793438746,-0.0569279505779595,0.0392577935375098,0.809293475958216,0.911609398581915,1.02841012596355
"b_slp417",0.41367731563524,0.328494963475888,-0.269016749127856,-0.12728841255616,0.0136955060064653,0.825546105205543,0.956215011166251,1.07005221229388
"b_slp418",0.455786981241505,0.321219955825328,-0.18620298670144,-0.0903107328518807,0.034864297199831,0.862349159373715,0.967723406439043,1.07865649762326
"b_slp419",0.499340904146896,0.342176341592357,-0.192587783124869,-0.0752396614730625,0.0611747623461032,0.931182163434012,1.04528750980893,1.14252932811865
"b_slp420",-0.063248640018384,0.63281338680912,-1.32411747852838,-1.09903785926008,-0.869316037580617,0.738937634361556,0.989114913972298,1.16219362222939
"b_slp421",-0.881211269488363,0.607885528213717,-2.05746515171303,-1.87098540665916,-1.64549774585392,-0.132123204965655,0.13711910831208,0.357457743025738
"b_slp422",-1.02601558073173,0.538308467678528,-2.06665436480708,-1.87791766117856,-1.71139330446352,-0.338247317270081,-0.15176072082155,0.0343759148538887
"b_slp423",-0.602268617547058,0.482699736365698,-1.55623696320703,-1.38881908358113,-1.2232022186459,0.0180607153690979,0.195547696356753,0.369408315368453
"b_slp424",-0.149923847807325,0.43015239450773,-1.02257203155619,-0.865822136987068,-0.683502883856639,0.381227694790519,0.549765258479645,0.677826495659704
"b_slp425",-0.00477723763724289,0.380408677398667,-0.767475441479793,-0.635974604851795,-0.486300543389906,0.474940769521343,0.620955066623069,0.749530207530981
"b_slp426",-0.021834163716749,0.354536054753974,-0.724123195465205,-0.599374597119022,-0.463834988945689,0.434075852152546,0.550962539910665,0.672816672666991
"b_slp427",0.00534045685285655,0.340446403537863,-0.657398979360753,-0.532454520902071,-0.406305028354896,0.448815911341257,0.583140984052264,0.708923797347018
"b_slp428",0.0399373569286804,0.322554022971307,-0.617382020937908,-0.490878772366837,-0.36359038284296,0.455186871438142,0.54646176918116,0.650222385302184
"b_slp429",0.0155538247526918,0.323460829765831,-0.660418618111781,-0.528430402312519,-0.396946380715343,0.427101595255909,0.533300879223055,0.640497316422834
"b_slp430",0.0265438869350395,0.291830639110949,-0.55825508093515,-0.457366672086217,-0.334434308304554,0.395243159346114,0.512409653344535,0.600919824779463
"b_slp431",0.107531902707728,0.313147751939977,-0.510575295153631,-0.416308614606531,-0.302725672081743,0.504282048759803,0.596383131392186,0.71104348789099
"b_slp432",0.136794515772885,0.292579254374044,-0.471796714130226,-0.351984478790929,-0.227345189606398,0.51364397655829,0.632243925175119,0.713374580410533
"b_slp433",0.145323822281646,0.299872106138611,-0.442041042246552,-0.322764054538905,-0.241362781948208,0.526764599923342,0.643373357038704,0.74474701709384
"b_slp434",0.168399801085689,0.295207795577407,-0.431243684084459,-0.330523403062185,-0.21137902295889,0.530027669909893,0.644443662241111,0.746166027198461
"b_slp435",0.257746985146441,0.297270872609739,-0.325894282915977,-0.223839417368325,-0.122074539687943,0.624646898519651,0.72996068932721,0.858756730210312
"b_slp436",0.334928453217516,0.305511648656039,-0.284870418216113,-0.186624081845978,-0.04743002313785,0.718332902724669,0.818093048691147,0.90396135916781
"b_slp437",0.403163475263944,0.312703227900241,-0.191588925294704,-0.106425900372485,0.00488964869032051,0.796385329114297,0.934714043032289,1.01450432683194
"b_slp438",0.423460082277692,0.312445295666578,-0.196882596335418,-0.0843874414432092,0.0219159637978176,0.811192879596574,0.926561293345918,1.02079847358268
"b_slp439",0.465109725556714,0.308236876284022,-0.121115651591503,-0.0421234382059221,0.0718622317812473,0.850285540628519,0.978205953762718,1.0830701222286
"b_slp440",0.499340904146896,0.342176341592357,-0.192587783124869,-0.0752396614730625,0.0611747623461032,0.931182163434012,1.04528750980893,1.14252932811865
"b_slp441",-0.317834358162541,0.636779460760222,-1.51800226072253,-1.37126764968585,-1.1507535972918,0.509965248614603,0.745465956944605,0.973993829894174
"b_slp442",-1.13451297295306,0.568084248473415,-2.27926568090758,-2.05213542959402,-1.87424858820145,-0.422861224979437,-0.232875790652391,-0.0383255257554028
"b_slp443",-1.16904840640866,0.513938414394054,-2.17300305408624,-1.99134234001749,-1.81082735523816,-0.481505615954041,-0.30178249200754,-0.130804489023041
"b_slp444",-0.611122328462605,0.47430892214994,-1.51906008045383,-1.35935359765856,-1.20102892229709,-0.011380494045925,0.184049161655058,0.373905827331967
"b_slp445",-0.133247918438599,0.428814068761375,-0.956237881444749,-0.844602373409113,-0.674921991964947,0.420222882734505,0.581232654805648,0.713713199993098
"b_slp446",-0.0248127553689053,0.388050177491135,-0.806744819979226,-0.666143596012975,-0.510741761776653,0.461440929625654,0.62195179802907,0.736325505860587
"b_slp447",-0.0262649048225198,0.371540149971396,-0.775700538762482,-0.635772824635312,-0.496760058747835,0.452878147911866,0.592021004110994,0.68283360753283
"b_slp448",0.0276715400117093,0.324064494028645,-0.638973456346082,-0.530167180208726,-0.38102068453047,0.444671046872788,0.548221157956192,0.671833713899703
"b_slp449",0.0191272166745409,0.328835252290563,-0.625222459283879,-0.521956644866853,-0.410377496511896,0.436927518624896,0.566246681350663,0.668814807981621
"b_slp450",0.00434416665641567,0.319598676245388,-0.642200067451309,-0.519940522956131,-0.388325346547384,0.400361287222815,0.532358467350875,0.619335983307684
"b_slp451",-0.00595722866049022,0.305015100949636,-0.630090656583427,-0.531447789120799,-0.39436924793081,0.378999657849085,0.494809273713989,0.590074047022222
"b_slp452",0.0508249021499601,0.298240449754331,-0.557310393965045,-0.444820850944004,-0.324584859854845,0.424493655012989,0.529025803960092,0.605439903318604
"b_slp453",0.105503396633406,0.299681186637847,-0.491765099068513,-0.37997037199059,-0.276796159137018,0.494431205543021,0.617098192734746,0.706625407327445
"b_slp454",0.126307059700142,0.310552420710278,-0.48264632682636,-0.379303192335088,-0.268159360233549,0.506345564349158,0.623719216541263,0.76075530574249
"b_slp455",0.173489144100452,0.297356518107684,-0.383773468690953,-0.322477960679193,-0.20571952987277,0.556759429987524,0.675541648003607,0.762424118931395
"b_slp456",0.209066223458542,0.294736180304552,-0.366683628784858,-0.279067188720095,-0.15873491660577,0.583531993174875,0.679066281461641,0.804520233422962
"b_slp457",0.326200902500766,0.297312265467119,-0.258025951353066,-0.156235176700539,-0.0628990456918742,0.702857774539339,0.81148542276917,0.916424771383028
"b_slp458",0.400524588366835,0.312852867402482,-0.219359604141634,-0.116650198053173,0.00505908307538361,0.801314454385769,0.89787565048995,0.982595156964124
"b_slp459",0.44292978155581,0.325864592205397,-0.220621429429344,-0.097821609002148,0.0284163375532949,0.865831310064166,0.995852339478514,1.08546533447386
"b_slp460",0.454262676046061,0.325235080775897,-0.168168550527699,-0.0668329600753792,0.0485672084524112,0.861485095123254,0.988712180760464,1.12859660783855
"b_slp461",0.499340904146896,0.342176341592357,-0.192587783124869,-0.0752396614730625,0.0611747623461032,0.931182163434012,1.04528750980893,1.14252932811865
"b_slp462",-0.441331326255735,0.599366649173956,-1.56977374582153,-1.39171348846849,-1.22227057265648,0.315563013783127,0.514252398539009,0.702922690234923
"b_slp463",-1.08099132973503,0.56166514443918,-2.1509477399911,-1.96841603912789,-1.81762268520003,-0.357655175646774,-0.157773609967784,-0.0116989801812085
"b_slp464",-1.03361747183808,0.517360687578148,-2.07271195006086,-1.87625756456496,-1.70221096828596,-0.372786590179704,-0.198430665140536,-0.0206543675163116
"b_slp465",-0.498239686859902,0.485721689281871,-1.50615736060352,-1.3065015476436,-1.12655115387298,0.116183219343094,0.275014453753446,0.426059834931486
"b_slp466",-0.105188844767669,0.430454957594278,-0.961476550616007,-0.802996054293507,-0.656996382634174,0.451682586796998,0.610111621731283,0.745071881504127
"b_slp467",-0.00961394540074344,0.394877532345616,-0.773608713203517,-0.649066788857447,-0.5167146505538,0.515461178279766,0.648415221389942,0.760596762794181
"b_slp468",-0.00271650691967021,0.369732568754076,-0.752052411447213,-0.629259861848876,-0.469424109030531,0.465800656208938,0.604239205695941,0.729637915118332
"b_slp469",0.0182531625677788,0.334925880611038,-0.654648235200294,-0.534700750984387,-0.39538005575709,0.432352146057828,0.563689684004527,0.660853131178739
"b_slp470",0.0482672247013373,0.316267728877063,-0.587860007786903,-0.479955123482923,-0.356347670028148,0.441497630703676,0.553913569500415,0.642870416448315
"b_slp471",0.00199489887377137,0.312027259363585,-0.610340151979595,-0.500678846629099,-0.399917594518825,0.396188129000899,0.526423924171013,0.617178023802966
"b_slp472",-0.0267498720083272,0.309909080017925,-0.656829619074596,-0.539970730160336,-0.423341558320793,0.3590750369905,0.47863429179111,0.582146043183407
"b_slp473",0.0262992244192506,0.305237394790725,-0.583295241992684,-0.482214073856468,-0.36129835080071,0.415883237466554,0.529319828026588,0.630534762992128
"b_slp474",0.0911083194841425,0.299816758712212,-0.496975247779362,-0.403218183407093,-0.297700422707607,0.461548166428971,0.589269873102363,0.699868832332653
"b_slp475",0.112410020105642,0.293850728850319,-0.446872193917454,-0.35725368736774,-0.2579038559572,0.48802858861932,0.608083126158571,0.698383018696999
"b_slp476",0.133440793577131,0.297480904038901,-0.463337467611959,-0.358189731194003,-0.245796515679073,0.504344228766472,0.613873698305829,0.712404336631272
"b_slp477",0.192511256137367,0.295322181181326,-0.38404410282409,-0.297021786797188,-0.16734849068441,0.582540947654564,0.688703889983021,0.781962287275297
"b_slp478",0.304307034414305,0.298089225749612,-0.26721090285766,-0.193150503891357,-0.0752937300248395,0.701947613460193,0.796015440764833,0.893257605641127
"b_slp479",0.391610821957378,0.308438023331405,-0.176824773035018,-0.11276309860591,-0.00751047524916477,0.785938157714001,0.901114039132661,0.989543845256336
"b_slp480",0.43927740371287,0.30863025116536,-0.166089822550321,-0.0810978167444134,0.0440415878055018,0.834247257274235,0.934393206501853,1.04208944958839
"b_slp481",0.453625874324348,0.320987383403735,-0.18929741348119,-0.0736881584438054,0.0453604859321308,0.847853932872894,0.97011949386431,1.08653618297772
"b_slp482",0.499340904146896,0.342176341592357,-0.192587783124869,-0.0752396614730625,0.0611747623461032,0.931182163434012,1.04528750980893,1.14252932811865
"b_slp483",-0.409469125105551,0.578966295166472,-1.56044124582161,-1.37855791365485,-1.16642396291123,0.327633554492231,0.53265508019541,0.73090910690592
"b_slp484",-0.912241511232461,0.596005280754881,-2.10175179434058,-1.91403348922497,-1.69761124254685,-0.154288808120722,0.0593461220162338,0.253043966830232
"b_slp485",-0.813581109610268,0.561576569135188,-1.92329356189128,-1.72434769256074,-1.54593738751917,-0.0780601037883439,0.122481157051844,0.297092884970657
"b_slp486",-0.336385644306996,0.50883038510675,-1.37294217304277,-1.19518303669938,-0.987202992261688,0.302267334808084,0.481201084823314,0.63219056681746
"b_slp487",-0.0864300050683825,0.467565653182228,-0.992562364637765,-0.852416985528163,-0.653970127672009,0.538626911477669,0.692870628651989,0.796429900224477
"b_slp488",-0.013919924660223,0.40134612530288,-0.848586917092466,-0.680032548611996,-0.521127296609044,0.48468387920572,0.624223658604375,0.756306476383176
"b_slp489",-0.00985097208730213,0.364706663411421,-0.72725451410193,-0.58224623226249,-0.453538245794479,0.450863449814391,0.592575965722904,0.701845957546164
"b_slp490",0.0166409922086543,0.338708989862499,-0.62306212067948,-0.534237569724689,-0.41633381463674,0.449458868096095,0.583813667513377,0.705942273172932
"b_slp491",0.0395567991969806,0.327491425242899,-0.587087609676636,-0.501374788708569,-0.380563242416157,0.462603276345487,0.581647610631343,0.686989956256554
"b_slp492",0.00305218170033787,0.317594459296366,-0.615163020388512,-0.51375493244621,-0.402962847169657,0.411200781870176,0.52997869788453,0.614615253916506
"b_slp493",-0.0405682158825947,0.317040378604845,-0.665276706916084,-0.565504555278273,-0.452121047769109,0.354537877918034,0.471625139149199,0.582048822492254
"b_slp494",-0.00127964067658698,0.308375825811671,-0.610804416766834,-0.505805960809171,-0.393457008073923,0.408033930711145,0.504369469903849,0.59073376327174
"b_slp495",0.0551342289904473,0.311132859248838,-0.583102796251393,-0.453487089480322,-0.335883558262382,0.444937526100168,0.560643704887753,0.652228282235496
"b_slp496",0.097818540772605,0.306493815419594,-0.521594014021737,-0.404353458109799,-0.288839357852169,0.472928931488669,0.598937322272365,0.693080756873897
"b_slp497",0.104178428393957,0.305896840687586,-0.507015937926632,-0.393919812593286,-0.279374856348251,0.493900260557063,0.607164460652156,0.691073829608806
"b_slp498",0.164122832714466,0.309944614979071,-0.420064097394499,-0.337565242796263,-0.224580745931352,0.562410436194923,0.668634912382248,0.760774526815625
"b_slp499",0.284748056179264,0.301129418907831,-0.305333715357465,-0.212895030264824,-0.0978312706751061,0.658469808207762,0.792722343041864,0.898972421625896
"b_slp500",0.377770397468097,0.298857660642716,-0.205532051099289,-0.123181272041752,0.0010981222869848,0.760064832046851,0.868664781309699,0.949643936028681
"b_slp501",0.430241524394404,0.314190865879614,-0.18196222881688,-0.0634599185834256,0.0453208131918804,0.82358754693431,0.938729598399427,1.06789075100693
"b_slp502",0.458626562508127,0.31348822953465,-0.176706852995239,-0.0432760949306993,0.0589020277533311,0.87066993286161,0.969735184597115,1.03487409932436
"b_slp503",0.499340904146896,0.342176341592357,-0.192587783124869,-0.0752396614730625,0.0611747623461032,0.931182163434012,1.04528750980893,1.14252932811865
"b_slp504",-0.351366660668248,0.634163861766589,-1.60635249107193,-1.37335143980132,-1.16117376130829,0.451436235463866,0.689398161398729,0.924580299745457
"b_slp505",-0.701241505694375,0.617266082037007,-1.85474790782308,-1.70643022894141,-1.50401849641121,0.0742464986099939,0.283944194080156,0.533512155148884
"b_slp506",-0.608626428453607,0.577359893584937,-1.80226617508021,-1.60121020895941,-1.3553332325638,0.100394241229095,0.317110297275763,0.507061896647007
"b_slp507",-0.237434123570368,0.54289744527843,-1.28983525944978,-1.11662535369919,-0.934382836730737,0.423587718643856,0.60371486264075,0.919188215855766
"b_slp508",-0.0682157147184967,0.48441782624151,-1.0534748286956,-0.865599479511373,-0.679488157161338,0.549875027909894,0.712382546426574,0.868372174966246
"b_slp509",-0.0316208896170746,0.415937719495522,-0.854862262955434,-0.727917397150338,-0.558651044502631,0.491515369464175,0.674015662500987,0.802159128184763
"b_slp510",0.0150211600743645,0.382875658764389,-0.749384204587957,-0.624317227095216,-0.470445167725536,0.50226948233238,0.623183764045542,0.750300012135286
"b_slp511",0.0109057882975567,0.3623194722032,-0.667377527682646,-0.570247106671087,-0.447733126676281,0.47297093275703,0.612091443754149,0.711362512925087
"b_slp512",0.021426113646676,0.330311885948688,-0.62925782327946,-0.524048997788941,-0.39575793113557,0.432154066030324,0.565343213612985,0.685369609518689
"b_slp513",-0.0278240693708461,0.329861781235999,-0.685543266641918,-0.561780454820725,-0.439053690252578,0.383951195227175,0.516532152538306,0.623572349041164
"b_slp514",-0.0615750523192684,0.312004424445385,-0.695585752155216,-0.575315335558496,-0.457711036053924,0.324665841636489,0.456522181608842,0.555151715341393
"b_slp515",-0.0531167604943297,0.312810256074025,-0.686494045311279,-0.584745071262742,-0.462861890730444,0.348235056945639,0.470686583491066,0.561599698469601
"b_slp516",0.00661472869955161,0.316944280824668,-0.619633192936074,-0.530517074050199,-0.403637412439158,0.397771947621098,0.532022887274473,0.637021151725271
"b_slp517",0.0679664430037132,0.316744223560176,-0.545395072978285,-0.454104904214118,-0.339953064163138,0.476013029363248,0.600274019235547,0.700214122686286
"b_slp518",0.0992304241726515,0.297542812344854,-0.485723788926798,-0.384819525651212,-0.27746414420721,0.484725767232211,0.595882991902633,0.677609199952411
"b_slp519",0.151450760995186,0.298618668062948,-0.415774544122491,-0.330244160740941,-0.223046016716065,0.518049656863487,0.636375802103535,0.741113031844145
"b_slp520",0.279426132659573,0.298274444628475,-0.298364224532269,-0.215839886282635,-0.0984404984481644,0.653900507548576,0.776397210326498,0.902075109530675
"b_slp521",0.367883698974913,0.297089812410553,-0.21500213411266,-0.123498468989856,-0.0161589966230435,0.745260746738212,0.842616024859897,0.93405595682946
"b_slp522",0.408051775830518,0.299137011657301,-0.183043801767013,-0.0875709132141927,0.0211053581676738,0.779639762820571,0.888082860562133,0.960538179800661
"b_slp523",0.448336787469607,0.321106668021047,-0.168710473763284,-0.0816910541966447,0.0409785098192285,0.866695268587106,0.99167170120159,1.08444300765704
"b_slp524",0.499340904146896,0.342176341592357,-0.192587783124869,-0.0752396614730625,0.0611747623461032,0.931182163434012,1.04528750980893,1.14252932811865
"b_slp525",-0.0436605800535901,0.613572977936792,-1.24568753923576,-1.06612902152759,-0.830020291339511,0.744286443863443,0.984132189023113,1.17365105307513
"b_slp526",-0.355108618570776,0.638503866576663,-1.57886826687049,-1.40723252227452,-1.17285909187848,0.454102929382242,0.676253313156752,0.918752536421615
"b_slp527",-0.459365932548591,0.615249030395913,-1.6812008585825,-1.49882942524971,-1.24690600412255,0.309230233720861,0.559983520416766,0.756427708929947
"b_slp528",-0.183842000956591,0.519565266035849,-1.2498515005388,-1.05009292136902,-0.847138216736539,0.470427681069536,0.656736186437338,0.83300711628344
"b_slp529",-0.0255412239714376,0.484066553312581,-0.96477851385508,-0.823766630591242,-0.62764902635073,0.592523582054498,0.785193889890875,0.98233969824008
"b_slp530",0.0103756639927128,0.445607249794871,-0.865509796963365,-0.73018263837247,-0.561953397681662,0.585607439099621,0.728849133755158,0.867304952350324
"b_slp531",-0.00696868765930749,0.396145337107993,-0.787740109256873,-0.669768243683875,-0.509551118315899,0.498872630761304,0.639460105696142,0.733034575299282
"b_slp532",0.0131709562528076,0.366950765305813,-0.719481761849604,-0.592995055939163,-0.44756281041607,0.479165007888012,0.620577409499425,0.727750861854293
"b_slp533",0.0131109879118829,0.352128453996536,-0.665269208465279,-0.561053154012526,-0.422237407425378,0.46639099722096,0.593312764279661,0.704406808138443
"b_slp534",-0.0886995436222046,0.326244634227747,-0.711596350526686,-0.616031950967927,-0.503710057226498,0.337817274258007,0.450980107580513,0.566371642671987
"b_slp535",-0.127378983359796,0.329529491562715,-0.783879712556805,-0.688588255019666,-0.540823945372222,0.297478488262864,0.410743665959344,0.501546512280905
