"","Estimate","Est.Error","Q2.5","Q5","Q10","Q90","Q95","Q97.5"
"b_slp:era1989M2013219",0.46946616882938,0.438240628489095,-0.377974862624091,-0.255895984909745,-0.0902149067631264,1.03224458661982,1.20072791727231,1.36518395409508
"b_slp:era1989M2013220",0.345395622146229,0.426494357433498,-0.47255699632578,-0.332626543509494,-0.187665486315577,0.876271450705944,1.0246388687584,1.19979579061806
"b_slp:era1989M2013221",0.26080183071224,0.39425613061337,-0.54236780857541,-0.397061363884957,-0.251571542519744,0.750263306339056,0.886261710043583,0.991468563817238
"b_slp:era1989M2013222",0.182677870904708,0.405829443479387,-0.613486793342813,-0.488119518077126,-0.331914998370095,0.705045758625223,0.845187438498862,0.949902288899978
"b_slp:era1989M2013223",0.101277249600106,0.383099118285564,-0.647182146832274,-0.541586961852858,-0.38803229730342,0.590565521566255,0.73972859899114,0.840773407287151
"b_slp:era1989M2013224",0.00562939816900827,0.404313523805348,-0.787667649575653,-0.657579478400567,-0.51013676427768,0.52095241161422,0.686118889940008,0.818687881754525
"b_slp:era1989M2013225",-0.0015349881403634,0.406105259346237,-0.779847152774919,-0.667228646924123,-0.512590126194948,0.502412916727281,0.66290066063503,0.866125183043519
"b_slp:era1989M2013226",0.0659066092059553,0.433003494742454,-0.742302783517113,-0.635375213715819,-0.486979845717117,0.616278158852932,0.816154782560565,0.959369790485363
"b_slp:era1989M2013227",0.00743435609391999,0.454619300101412,-0.911144039810243,-0.736131017872471,-0.575962327458635,0.58569740367187,0.735956960918838,0.869896718311462
"b_slp:era1989M2013228",-0.0278970506680919,0.435900299546693,-0.917419237023057,-0.754344281186092,-0.570217556041759,0.527569695885044,0.667087170098081,0.779129618131743
"b_slp:era1989M2013229",-0.131730584735838,0.461374901723783,-0.992362111652422,-0.88788575837621,-0.721211272651949,0.477347504904313,0.638594736499346,0.740629263516908
"b_slp:era1989M2013230",-0.258837390524918,0.472767962697776,-1.14425843115891,-1.0169120011465,-0.8464706760652,0.355785076422957,0.51517779995059,0.674327989741121
"b_slp:era1989M2013231",-0.210076419554024,0.92248674116895,-2.0367145559558,-1.69222712476718,-1.36192567811208,0.947290880069787,1.29581075699806,1.61969127083919
"b_slp:era1989M2013232",0.091802996673069,0.861879754238021,-1.56691238318262,-1.30186447952529,-1.00692837966312,1.22206890909922,1.54173797317733,1.87741613822738
"b_slp:era1989M2013233",0.413441068831876,0.849235398386654,-1.29118284483255,-1.0285659263403,-0.659254930590266,1.47389507884213,1.80012185609698,2.06279786283381
"b_slp:era1989M2013234",0.308202471401709,0.927886951718384,-1.56392871112059,-1.21543686732131,-0.847166295534192,1.46063107588643,1.80316865811348,2.159111742306
"b_slp:era1989M2013235",0.703993591598664,0.907796419915523,-1.03792803235839,-0.747064171638034,-0.447085354789679,1.86290549677022,2.2265509887714,2.51177225047588
"b_slp:era1989M2013236",1.06717420899097,0.824777955915709,-0.548532948811209,-0.339853388604129,-0.0414024516239483,2.08116699137434,2.38957223698269,2.61039798660568
"b_slp:era1989M2013237",0.911570742744475,0.725141774464536,-0.479836845654683,-0.284963728528517,-0.0160663848475162,1.84745030672695,2.10783181895521,2.36265647785381
"b_slp:era1989M2013238",0.768566305769778,0.613995491873811,-0.503068367756677,-0.259910700137094,-0.0199150782005404,1.53218673985006,1.74066639134543,1.95837825516855
"b_slp:era1989M2013239",0.591145881945557,0.49966693364914,-0.39018397815656,-0.26287547392993,-0.0740313165603893,1.23063850050642,1.40408145185719,1.58174314572028
"b_slp:era1989M2013240",0.450974343389531,0.448046225167627,-0.453683601151501,-0.275558767434633,-0.0998205517406211,1.04671310843672,1.18550567458404,1.30182167193775
"b_slp:era1989M2013241",0.364804931784656,0.416627187193029,-0.422084426496923,-0.293602939575254,-0.156903795050553,0.904000743507174,1.06089644026106,1.20293715648258
"b_slp:era1989M2013242",0.246372727881724,0.399992912372315,-0.558331431576285,-0.445005226041417,-0.266980136498936,0.731444047070981,0.874555847910191,1.02006310231605
"b_slp:era1989M2013243",0.196713032122321,0.390141419985045,-0.597785078384786,-0.465663980685656,-0.294798969362124,0.699399887262391,0.827537324268735,0.960292325586402
"b_slp:era1989M2013244",0.10838313135513,0.401789126270671,-0.681303711057423,-0.55064746282223,-0.404652814191642,0.629291641804044,0.772526124362131,0.893481561384978
"b_slp:era1989M2013245",-0.0195239252041903,0.409088038237239,-0.780825596286855,-0.667085379275286,-0.543191395206652,0.530714055989188,0.673757609483573,0.781522553152729
"b_slp:era1989M2013246",0.00626521960274991,0.41468315733161,-0.837031985867985,-0.684586501761011,-0.525667243971065,0.531231982834093,0.656178639082284,0.795959446223188
"b_slp:era1989M2013247",0.0456082050615941,0.416226986713937,-0.79167182019449,-0.636491060759047,-0.490011156755291,0.586423430770152,0.732936611707953,0.878814630199367
"b_slp:era1989M2013248",0.0270494400990437,0.446588581767358,-0.844988444439468,-0.69600382626165,-0.545283328112317,0.601431472919549,0.776871393701741,0.916674176588288
"b_slp:era1989M2013249",-0.0600755142104437,0.429913655171405,-0.879576804767836,-0.773450747984749,-0.609964081598045,0.507117420535148,0.637309010014422,0.742990150253881
"b_slp:era1989M2013250",-0.131840233308829,0.47573282112726,-1.07404141914891,-0.911195155933886,-0.728582406037569,0.472970041186528,0.668226841432802,0.832963143766984
"b_slp:era1989M2013251",-0.258837390524918,0.472767962697776,-1.14425843115891,-1.0169120011465,-0.8464706760652,0.355785076422957,0.51517779995059,0.674327989741121
"b_slp:era1989M2013252",-0.324943817675181,0.979219984302245,-2.23948656195215,-1.90264167034544,-1.54552610635556,0.946581247327716,1.28609267645453,1.57963970301659
"b_slp:era1989M2013253",0.18354326019762,0.924322612425221,-1.7441873941944,-1.33050391171958,-0.99673476818811,1.34071174832947,1.65568415656586,2.01104892339496
"b_slp:era1989M2013254",0.712892305081561,0.920851818242474,-1.07347602843555,-0.826646148468239,-0.481373945565859,1.8994358098155,2.20270977265617,2.49260447264098
"b_slp:era1989M2013255",0.815365241943831,0.945461570059752,-1.0711847081327,-0.789136585841737,-0.460205474075669,1.97328434543617,2.28341514313602,2.5520751090963
"b_slp:era1989M2013256",1.17418839159402,0.917936938507617,-0.637893339485852,-0.276757687825896,0.044863742430288,2.37478208604524,2.66521844754065,2.99120751251205
"b_slp:era1989M2013257",1.24427042318559,0.792153081888652,-0.438548036488084,-0.0925177037321488,0.233486207976134,2.19184803364535,2.47406854774564,2.80443933101532
"b_slp:era1989M2013258",0.915203603937829,0.697497217360565,-0.468172245518011,-0.243205376207457,0.0370881388118417,1.78242021333872,2.06342232546567,2.30701956096667
"b_slp:era1989M2013259",0.724826062917926,0.574973263114652,-0.433804110551918,-0.213675425185482,-0.0123376849641809,1.41719007630107,1.63997191799514,1.85516595894141
"b_slp:era1989M2013260",0.574348874285005,0.521914568979913,-0.467789770948105,-0.307197734475015,-0.0780721230435261,1.25511922726806,1.42378718098317,1.58449060817031
"b_slp:era1989M2013261",0.436637778156958,0.442057601101989,-0.465801160387726,-0.27634565973088,-0.114357206879811,0.991221984590165,1.14837779076634,1.29239403648792
"b_slp:era1989M2013262",0.372395773698966,0.42777681452079,-0.421873060626629,-0.307835386007895,-0.166485906867949,0.931290005476739,1.06843143643844,1.2186873305792
"b_slp:era1989M2013263",0.258524792197168,0.414565241139088,-0.562386534081549,-0.416920882165716,-0.270687183522534,0.795905617467107,0.948342900774357,1.05948350562225
"b_slp:era1989M2013264",0.176938370329451,0.404160055027743,-0.653586650336674,-0.507578899894741,-0.336160089662292,0.676648827124821,0.813072485181103,0.926624358088528
"b_slp:era1989M2013265",0.105863193633807,0.406320384499471,-0.651542362406294,-0.54968098753764,-0.402458985452666,0.605451719532394,0.770014596029714,0.91529898350221
"b_slp:era1989M2013266",0.00192172181483203,0.394144184663718,-0.762587213033375,-0.647185717938698,-0.51507982021428,0.506230690510858,0.636178690394645,0.803192541822863
"b_slp:era1989M2013267",-0.0428689304068837,0.422648181730325,-0.846900192465689,-0.748822604236689,-0.596414855473968,0.499748025567481,0.66145958378815,0.773577712723799
"b_slp:era1989M2013268",0.0280170670852987,0.449699232675952,-0.8698871985938,-0.714542856481284,-0.528696843042352,0.610518412181833,0.766906580902163,0.881385754052842
"b_slp:era1989M2013269",-0.0437608237300473,0.423446375120435,-0.854757635674398,-0.725686122487393,-0.581639130245701,0.503390180666403,0.663550581467558,0.786583950502405
"b_slp:era1989M2013270",-0.0724163443347874,0.468728168102688,-1.00849507410467,-0.844532159568722,-0.644805575259192,0.520452435530408,0.686147074652217,0.884598334783406
"b_slp:era1989M2013271",-0.131551966610638,0.460245785347289,-1.02324068931358,-0.899364715462412,-0.709156148125814,0.456443890145069,0.630303991389042,0.787201507713671
"b_slp:era1989M2013272",-0.258837390524918,0.472767962697776,-1.14425843115891,-1.0169120011465,-0.8464706760652,0.355785076422957,0.51517779995059,0.674327989741121
"b_slp:era1989M2013273",-0.524337350531436,0.898268723669502,-2.23021027369253,-1.9545479519882,-1.68795107062558,0.6405259336657,0.939583304204694,1.22547390236071
"b_slp:era1989M2013274",0.28880875964213,0.974625731121676,-1.70423450240945,-1.32931782683792,-0.913570980044654,1.49974185633505,1.90658707661432,2.22186474728973
"b_slp:era1989M2013275",1.00128512622508,0.935152116645834,-0.826426691734766,-0.567361142182082,-0.220082894098327,2.23882534270038,2.54704215420575,2.82439005120428
"b_slp:era1989M2013276",1.38943407375103,0.9906814060794,-0.552394354574291,-0.289487748273333,0.0668075855307636,2.61040110718792,2.97484897764758,3.32261916443387
"b_slp:era1989M2013277",1.43731052069433,0.903774518374772,-0.305160932376457,-0.0329162416886247,0.281799659378601,2.61398346237121,2.90945108878165,3.17817052505239
"b_slp:era1989M2013278",1.23719260232465,0.841562397481672,-0.368004121518189,-0.104605852460255,0.179083931738116,2.32530446929123,2.6674280292854,2.97517748950623
"b_slp:era1989M2013279",0.849338262236689,0.691450221488945,-0.518794541563845,-0.274423589938893,-0.0212916329494933,1.71522844215623,1.99524249874114,2.21885017283684
"b_slp:era1989M2013280",0.724673019587381,0.582025041000462,-0.479678662322163,-0.23119406453127,-0.0149604452338661,1.43299017010642,1.6656176476015,1.86516991287231
"b_slp:era1989M2013281",0.545343744364737,0.493456481101733,-0.412630740725255,-0.267217531727596,-0.0829345192328038,1.17689166115319,1.34952596179887,1.51764392733281
"b_slp:era1989M2013282",0.423917773521328,0.446529736643242,-0.464803215607613,-0.306184513218863,-0.130689028794118,1.00733605664394,1.15876434106377,1.26325233802611
"b_slp:era1989M2013283",0.329890311101911,0.4326302673861,-0.540119841110171,-0.366663103981644,-0.196995113747371,0.893895539900159,1.05667501265238,1.18842719065625
"b_slp:era1989M2013284",0.232724251674609,0.39929347507764,-0.533335295273163,-0.423323947120866,-0.252670385312935,0.734342934247951,0.905612181666827,1.04960324623246
"b_slp:era1989M2013285",0.183119225062766,0.41272508808723,-0.597045843068,-0.465671850591396,-0.329326356692011,0.721841131570464,0.865316360574698,1.05021860368896
"b_slp:era1989M2013286",0.108745433167671,0.386290780247903,-0.637785710303902,-0.527253008360766,-0.401033688886829,0.594855805605786,0.719553933826744,0.822405349331699
"b_slp:era1989M2013287",-0.0258208552080494,0.404151770894679,-0.800999192992137,-0.694327827448098,-0.525546492499793,0.479414662107593,0.620013648915369,0.781364487168487
"b_slp:era1989M2013288",-0.0473675831648294,0.419475045867305,-0.85894635864761,-0.750330689049386,-0.58115564218376,0.497357113875971,0.665603839898185,0.78736155877522
"b_slp:era1989M2013289",-0.00874307422213398,0.447979548591002,-0.852644477828054,-0.736865778449112,-0.58491498349063,0.568586252395752,0.721920999633567,0.865521722076692
"b_slp:era1989M2013290",-0.0337246457769374,0.428681404276518,-0.848530026906955,-0.747003651207583,-0.583987358350352,0.510351715359541,0.679304215976653,0.819354774937294
"b_slp:era1989M2013291",-0.0812621878788007,0.425236927243072,-0.939377984897682,-0.800100009161212,-0.642815279900383,0.442775507406924,0.582555457902933,0.731496783591311
"b_slp:era1989M2013292",-0.158726713274256,0.449384991816881,-1.05455904177505,-0.909237447454447,-0.742446644003164,0.410441431282006,0.536300568776673,0.720478123225182
"b_slp:era1989M2013293",-0.258837390524918,0.472767962697776,-1.14425843115891,-1.0169120011465,-0.8464706760652,0.355785076422957,0.51517779995059,0.674327989741121
"b_slp:era1989M2013294",-0.453470136593595,0.954187361517168,-2.3611732604262,-2.02164154008708,-1.67194548321858,0.763433374208776,1.12188530916112,1.47406126272367
"b_slp:era1989M2013295",0.411152357510504,0.994397349322253,-1.60698523317856,-1.26360255352067,-0.884772604758756,1.65061825017096,2.00868464439397,2.35389870426929
"b_slp:era1989M2013296",1.10241475969878,0.976510497364269,-0.731991574428225,-0.474718548258384,-0.182669518680127,2.34945426307121,2.72318069910301,2.96655311619215
"b_slp:era1989M2013297",1.64178045621159,0.962729974285567,-0.224288886466481,0.102786909341643,0.410753550821659,2.8595805209996,3.23745303329505,3.56680204886087
"b_slp:era1989M2013298",1.51041651046554,0.928852103468687,-0.346519719433158,0.0220935483809955,0.304489790107801,2.70638204507733,3.01599677839706,3.28354182139997
"b_slp:era1989M2013299",1.10257371118638,0.757593469379294,-0.370859247128454,-0.13212433951489,0.152605362743193,2.07658594463531,2.33730212285693,2.55135586218267
"b_slp:era1989M2013300",0.762829780267122,0.635831812941905,-0.513487969872251,-0.307375399423095,-0.0645889063042389,1.54931319734736,1.81077734533437,2.02432034782493
"b_slp:era1989M2013301",0.689240369997993,0.545462984528772,-0.417515617745872,-0.227031091868595,0.00356586574690689,1.36524816814111,1.54960657338643,1.71383404384642
"b_slp:era1989M2013302",0.552804748721261,0.491251675799754,-0.411915732009348,-0.246202132257823,-0.0615225613958615,1.18037466796238,1.3647999799893,1.5649077955499
"b_slp:era1989M2013303",0.393467384825337,0.436954595079106,-0.465743849323147,-0.312395564212061,-0.163994888673244,0.948861658116339,1.13136814581514,1.26271319080578
"b_slp:era1989M2013304",0.283426834752863,0.426861005770451,-0.589774085998555,-0.442262559876167,-0.267643996605067,0.813960635764089,0.962896525702707,1.10051133491243
"b_slp:era1989M2013305",0.20872426399584,0.399659082610142,-0.519697304543384,-0.419456401226948,-0.290065949836005,0.752933257736024,0.881792512451715,1.0211877412764
"b_slp:era1989M2013306",0.149135608967261,0.402002610194423,-0.657696730022529,-0.529972977171521,-0.365974857186409,0.67032920954303,0.794327605574512,0.953699762345537
